================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۰۸_۱۳۰۰۰۰.wav
Language    : fa
[00:52:36.520 --> 00:52:38.520]  که آورده بودیم؟
[00:52:38.520 --> 00:52:40.520]  چشم
[00:52:40.520 --> 00:52:42.520]  مشکلش چی بود؟
[00:52:42.520 --> 00:52:44.520]  تب کرده
[00:52:44.520 --> 00:52:46.520]  از اینجا چی شده؟
[00:52:46.520 --> 00:52:48.520]  هران تب داره؟
[00:52:48.520 --> 00:52:53.520]  نگاه کنیم بیرون توش رو تکلیف برمز شده
[00:52:53.520 --> 00:52:55.520]  این دکتایی مکنه اینگه میگن دیگه؟
[00:52:55.520 --> 00:52:56.520]  نه
[00:52:56.520 --> 00:52:57.520]  بعد چی؟
[00:52:57.520 --> 00:52:58.520]  بعده؟ بیزن کنیم؟
[00:52:58.520 --> 00:53:02.520]  نه کنیم، تکلیفش برمز شده، بردمش برمز شده، بردمش برمز شده
[00:53:02.520 --> 00:53:03.520]  نه کنیم
[00:53:04.520 --> 00:53:05.520]  کجا؟
[00:53:05.520 --> 00:53:10.520]  نه کنیم اینجا هاش کلیف برمز شده، یک کم برمز شده
[00:53:12.520 --> 00:53:14.520]  نگاه کنیم اینجا هاش از اینکه هم برمز شده
[00:53:14.520 --> 00:53:16.520]  این تفراق این رو میگید
[00:53:16.520 --> 00:53:18.520]  این رو میگید
[00:53:18.520 --> 00:53:20.520]  نه بیرون خواهیم
[00:53:20.520 --> 00:53:22.520]  این رو میگید
[00:53:22.520 --> 00:53:24.520]  همیشه هست این ها متلینگ هست
[00:53:24.520 --> 00:53:26.520]  که ایک میزنه ایک گریه میکنه
[00:53:26.520 --> 00:53:28.520]  پشت سرش میشه
[00:53:28.520 --> 00:53:30.520]  این ها متلینگ هست
[00:53:30.520 --> 00:53:32.520]  حالا شما یه سی زایات پوستی رو بدنش احساس میکنید
[00:53:32.520 --> 00:53:34.520]  در اون مده
[00:53:34.520 --> 00:53:36.520]  طبش قد شده درسته؟
[00:53:36.520 --> 00:53:38.520]  نگاه کنید بسطی پیشونی این رو کنم
[00:53:38.520 --> 00:53:40.520]  و از دیروزه
[00:53:40.520 --> 00:53:42.520]  کلن میکمی خودشه
[00:53:42.520 --> 00:53:44.520]  دماغ و دهن همه رو میکنه
[00:53:44.520 --> 00:53:46.520]  ولی تق نداره
[00:53:46.520 --> 00:53:48.520]  تق خانه پت شده
[00:53:48.520 --> 00:53:50.520]  اگر ندینم بگه تق نداره
[00:53:50.520 --> 00:53:52.520]  خودش
[00:53:52.520 --> 00:53:54.520]  یعنی شما الان متوعه شدین تق پت شده چاشمبه
[00:53:54.520 --> 00:53:56.520]  ولی این دونا از کهی در اومده
[00:53:56.520 --> 00:53:58.520]  از دیروز
[00:53:58.520 --> 00:54:00.520]  چشم و دماغش خیلی بیماله
[00:54:00.520 --> 00:54:02.520]  تویست اونو آرام تره
[00:54:02.520 --> 00:54:04.520]  آفره
[00:54:04.520 --> 00:54:06.520]  من فکر کردم داره دندون دردون میخورم
[00:54:06.520 --> 00:54:08.520]  نه ارتباطه به دندون نده
[00:54:08.520 --> 00:54:10.520]  نه یه بیماری دیگه
[00:54:10.520 --> 00:54:16.520]  این بزرگ خدمتون که ارتباطی به اون طرف که اصلا خوب شده
[00:54:16.520 --> 00:54:18.520]  این چیز بروسه دیگه کاملتون؟
[00:54:18.520 --> 00:54:19.520]  دیبا
[00:54:19.520 --> 00:54:22.520]  دیبا، یک شروط براش می نویسم
[00:54:22.520 --> 00:54:26.520]  این شروط، اگر در طرف 24 ساعت تا 48 ساعت دیدی
[00:54:26.520 --> 00:54:34.520]  اگر دیدید دونا ها از بین رفت، اگر تا 48 ساعت از بین نرفت مراجع داشته باشید
[00:54:34.520 --> 00:54:36.520]  بردکان دیبا
[00:54:36.520 --> 00:54:40.520]  میخدمت شما این داروشو بدین صحبت کنم
[00:54:40.520 --> 00:54:42.520]  درست شما درموند
[00:54:42.520 --> 00:54:44.520]  پایش می کنم
[00:54:44.520 --> 00:54:49.520]  اونو یک قطعه پیدیلاک یا ساشه های اونپرازور می خواهیم براتون بینویسم
[00:54:49.520 --> 00:54:51.520]  این آزاده ها
[00:54:51.520 --> 00:54:53.520]  باید چیزمون اینجا می نویسم
[00:54:53.520 --> 00:54:55.520]  پشتش بینویسید
[00:54:55.520 --> 00:54:59.520]  نه نمیشه ساشه اونپرازور اینم بیادید
[00:55:00.000 --> 00:55:12.000]  این پیرازور، یه ده تا صبح ناشتا و خطره پیدیلاکی. اینها برای ریفلاکس اینا دهنه ی بیده شله، هیچ شیر برمیگردن.
[00:55:12.000 --> 00:55:16.000]  خانم دیباره، خدمت شما.
[00:55:16.000 --> 00:55:19.000]  شیر خشکش ارتباطی داره؟
[00:55:19.000 --> 00:55:27.000]  نه، نه هیچ ارتباطی نداره. اگه خیلی شیر برمیگردن، شیر خشکایی رژیمی هستن.
[00:55:27.000 --> 00:55:35.000]  ای آر این ها زنده ریفلاکسه اون موارد خیلی شدیده مانده کم باشه مورده
[00:55:35.000 --> 00:55:37.000]  خواهش کنم زنده باشین
[00:55:37.000 --> 00:55:39.000]  آره
[00:55:39.000 --> 00:55:41.000]  تام سمیت این قبضی شدی
[00:55:41.000 --> 00:55:47.000]  اینی موارد کمادی کرم چیزی نه نه اون یک چیزی منتشره ها این یه زخم کوچکیست با یه کمادی
[00:55:47.000 --> 00:55:51.000]  این دونا ها میدونید پشتش هم از جای دیگه هم هر وسیله
[00:55:51.000 --> 00:55:53.000]  حاجم دربار باشه میرسی
[00:55:53.000 --> 00:55:55.000]  برنامه
[00:55:57.000 --> 00:56:01.000]  برم برم در رو بیزند برم
[00:56:01.000 --> 00:56:03.000]  سلام دو گروه هست؟
[00:56:03.000 --> 00:56:05.000]  برم برم برم
[00:56:05.000 --> 00:56:07.000]  این شیر رو برم
[00:56:07.000 --> 00:56:09.000]  ریفلاکس دارم
[00:56:09.000 --> 00:56:13.000]  اون برگر بیزندی کارزایی ببینی شیر داریم
[00:56:13.000 --> 00:56:17.000]  ریفلاکس دارن این شیر رو سه میشون چقدر ده؟
[00:56:17.000 --> 00:56:19.000]  سه ماه رو
[00:56:19.000 --> 00:56:20.000]  سه ماهه
[00:56:20.000 --> 00:56:21.000]  پونزر روز
[00:56:21.000 --> 00:56:22.000]  پونزر روز
[00:56:22.000 --> 00:56:26.760]  باید بکنید هر چیزی میخوره حتی یه قطعه توشیدنش نمیبونه
[00:56:26.760 --> 00:56:28.160]  کدامی که این پیش داره؟
[00:56:28.160 --> 00:56:29.160]  این درد تخفه داری؟
[00:56:29.160 --> 00:56:32.000]  مثلا میخوردن همونجا میداد بیرون
[00:56:32.000 --> 00:56:35.760]  بلی از بیرون یعنی یه جوری وحشتی هم میدهد
[00:56:35.760 --> 00:56:38.240]  جهنده یا از این لبا میدهد؟
[00:56:38.240 --> 00:56:39.000]  آره
[00:56:39.000 --> 00:56:40.000]  این چی جوری؟
[00:56:40.000 --> 00:56:41.000]  جهنده
[00:56:41.000 --> 00:56:44.240]  مثلا شیرمیخورد کم کم میدهد بیرون
[00:56:44.240 --> 00:56:47.900]  ولی از دیروز دو سه باره که یه هوی مثلا همه رو بیده
[00:56:47.900 --> 00:56:48.700]  پرد شیر
[00:56:48.700 --> 00:56:49.700]  آره پرد شیر
[00:56:51.120 --> 00:56:53.120]  وز گرفتن بچه ها دیگه
[00:56:53.120 --> 00:56:54.320]  بله وز نشونم
[00:56:54.320 --> 00:56:56.320]  شیر مادر میخوی یا شیر خوش؟
[00:56:56.320 --> 00:57:01.280]  هم شیر مادر میخوره هم شیر خوش ولی یه چند روز شیر مادر رو وقت کرده نمیخورم
[00:57:02.800 --> 00:57:05.760]  از اون کم میخور شیر مادر شیر کم
[00:57:06.960 --> 00:57:08.960]  خب از اون کم نگهده بود
[00:57:08.960 --> 00:57:38.960]  از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه ا
[00:57:38.960 --> 00:57:40.960]  30 درصد تثیر داشت؟
[00:57:40.960 --> 00:57:42.960]  آره
[00:57:42.960 --> 00:57:44.960]  آره؟
[00:57:44.960 --> 00:57:46.960]  انا دروهاشون چند درصد تموم شدم
[00:57:46.960 --> 00:57:48.960]  بشکال نداریم
[00:57:48.960 --> 00:57:50.960]  ببینیم این جهنم یده شله
[00:57:50.960 --> 00:57:52.960]  شیرها بر میگردونه
[00:57:52.960 --> 00:57:54.960]  الان 6.5 کلیم
[00:57:54.960 --> 00:57:56.960]  موقع تولد و حصیب شرط دارید خانم موسیقی؟
[00:57:56.960 --> 00:57:58.960]  2.8
[00:57:58.960 --> 00:58:00.960]  این دروهاشون بیار من ببینم
[00:58:00.960 --> 00:58:02.960]  شیر که میدی تخ نخوابون
[00:58:02.960 --> 00:58:04.960]  به همین حالت زاویه
[00:58:04.960 --> 00:58:06.960]  چرا منجرهجه بخوابون
[00:58:06.960 --> 00:58:09.960]  شیر رو بر نگردونه
[00:58:14.960 --> 00:58:17.960]  سابقه نارتی میده تو خانواده داری؟
[00:58:17.960 --> 00:58:19.960]  پدرم آره
[00:58:19.960 --> 00:58:20.960]  پدر میده شیر؟
[00:58:20.960 --> 00:58:21.960]  پدرم آره
[00:58:21.960 --> 00:58:23.960]  بله بله خیلی شدیده
[00:58:23.960 --> 00:58:26.960]  اینکه حساب نیست داره تو گروه باشی بیده
[00:58:26.960 --> 00:58:28.960]  اینکه دستون برگشت
[00:58:28.960 --> 00:58:29.960]  آره بله خیلی شدید
[00:58:29.960 --> 00:58:33.960]  اگر برگشتی سیاد باشه بعدا که سولیگرافی باید انجام میشه
[00:58:33.960 --> 00:58:35.960]  جا با جا
[00:58:35.960 --> 00:58:40.560]  پیلا راونی میدیسم سر ساعتم بهش بده خواهان حسینی باشه
[00:58:40.560 --> 00:58:44.360]  یه بارم شیر زیاد نده شیر زیاد بخوره ورد میگردونه
[00:58:44.360 --> 00:58:48.200]  کم کم بده به ساعت این طاروهاش هم بیاد مرده
[00:58:48.200 --> 00:58:51.240]  بله اینکه برده سیار فاران نمیده
[00:58:51.240 --> 00:58:53.640]  انا خوبیده شیشی؟ این یک کیلویده
[00:58:53.640 --> 00:58:54.800]  اون چند کیلویده؟
[00:58:54.800 --> 00:58:56.520]  این همه هم ۵۵ ماه
[00:58:56.520 --> 00:58:58.520]  چند ماه شو بخونی؟
[00:58:58.520 --> 00:59:01.800]  این هم موقع به دنیا برده ۳۰۰۰
[00:59:01.800 --> 00:59:02.360]  چند؟
[00:59:02.360 --> 00:59:03.280]  ۳۳۰۰
[00:59:03.280 --> 00:59:04.600]  هنوز ۶ مایشه؟
[00:59:04.600 --> 00:59:05.600]  نه ۳۰ مایشه
[00:59:05.600 --> 00:59:06.600]  آره ایه
[00:59:06.600 --> 00:59:07.440]  با گروه باشه
[00:59:07.440 --> 00:59:11.480]  اینا هر وقت از میازتن باید ۶ مایگی دو برابر باشن
[00:59:11.480 --> 00:59:13.720]  هنوز ۳ مایه دو برابر هست
[00:59:13.720 --> 00:59:15.600]  آره وضعشون خوبه
[00:59:15.600 --> 00:59:16.880]  همین
[00:59:16.880 --> 00:59:17.880]  آره
[00:59:17.880 --> 00:59:18.880]  جایی؟
[00:59:18.880 --> 00:59:19.880]  جایی
[00:59:19.880 --> 00:59:20.880]  جایی
[00:59:20.880 --> 00:59:21.880]  دروهاش هم بیان من بیدیم
[00:59:21.880 --> 00:59:22.880]  دروهاش هم بیان من بیدیم
[00:59:22.880 --> 00:59:23.880]  دروهاش هم بیان من بیدیم
[00:59:23.880 --> 00:59:24.880]  دروهاش هم بیدیم
[00:59:24.880 --> 00:59:44.880]  موسیقی
[00:59:44.880 --> 00:59:59.880]  موسیقی
[01:00:00.000 --> 01:00:20.000]  موسیقی
[01:00:30.000 --> 01:00:40.000]  موسیقی
[01:01:00.000 --> 01:01:29.980]  موسیقی در موسیقی درسته
[01:01:30.000 --> 01:01:50.000]  موسیقی
[01:01:50.000 --> 01:02:19.980]  موسیقی در موسیقی
[01:02:20.000 --> 01:02:46.000]  موسیقی
[01:02:46.000 --> 01:02:50.400]  بله
[01:02:50.400 --> 01:02:53.780]  ممنون با سکت جانم
[01:02:53.780 --> 01:02:57.560]  خوبه
[01:03:07.640 --> 01:03:08.200]  خوبه
[01:03:08.200 --> 01:03:09.360]  خوبه زیر فوتو باشید
[01:03:09.360 --> 01:03:13.700]  خوبه کسی میشن
[01:03:13.700 --> 01:03:15.100]  بله
[01:03:15.100 --> 01:03:28.940]  خب دیگه اصلا ما اوریکراتینی نخواستیم مشکل می کنیم چرا اوریکراتینی رفته
[01:03:28.940 --> 01:03:35.100]  حالا ببینیم دقیقا دیگه تکرار نشیدی خواهیم
[01:03:35.100 --> 01:03:36.480]  خواهیش؟
[01:03:36.480 --> 01:03:40.120]  ببینید مگه شما تک نفری چند تا مریض دارید تو برشون
[01:03:40.120 --> 01:03:40.960]  یکی دوتا
[01:03:40.960 --> 01:03:45.620]  حالا ببینید که یک تک نفره یعنی مریض زیاد من نتونستم
[01:03:45.620 --> 01:03:51.060]  ولی وقتی که اطفال خلوت ترین بخش ما هستی که دوتا دیگه اشتباه نباید بشه
[01:03:51.060 --> 01:03:53.440]  بسیار ممنون خدافصی
[01:03:53.440 --> 01:03:55.280]  بعده بعده
[01:03:55.280 --> 01:03:57.320]  بعده خدافصی
[01:04:10.960 --> 01:04:40.940]  موسیقی در موسیقی درسته
[01:04:40.960 --> 01:04:59.960]  موسیقی
[01:05:00.000 --> 01:05:29.980]  موسیقی در مطب پزشکی
[01:05:30.000 --> 01:05:59.000]  موسیقی
[01:06:00.000 --> 01:06:02.000]  خیلی
[01:06:30.000 --> 01:06:59.000]  موسیقی
[01:06:59.000 --> 01:07:01.000]  بفرمایی که داریشو گرفتیم خواهیم میدونی باز؟
[01:07:01.000 --> 01:07:03.000]  بفرمایی فقط یه شربت داریم
[01:07:03.000 --> 01:07:04.000]  بله
[01:07:04.000 --> 01:07:07.000]  خب روزی سه بار، این داشت خوابش هم پیش داره
[01:07:07.000 --> 01:07:09.000]  یک ونین سی سی تا دو سی سی
[01:07:09.000 --> 01:07:11.000]  یک ونین سی سی تا دو سی سی
[01:07:11.000 --> 01:07:13.000]  یعنی یک قطعه چه کام پر، بی کامی یه نصفه
[01:07:13.000 --> 01:07:15.000]  خواهیش می کنم
[01:07:15.000 --> 01:07:21.000]  خیلی ممنون، بعد آقا تو اون شربتی که موردی دادین آزیزو مارسی نیوینا رو بدم
[01:07:21.000 --> 01:07:23.000]  خیلی ممنون
[01:07:23.000 --> 01:07:25.000]  خواهیم باشیم
[01:07:25.000 --> 01:07:27.000]  خواهیم باشیم
[01:07:27.000 --> 01:07:29.000]  خواهیم باشیم
[01:07:29.000 --> 01:07:52.000]  موسیقی
[01:07:52.000 --> 01:07:57.500]  دکتر فاچنالی خوب ختمی می کنه و دکتر سکوتی
[01:07:57.500 --> 01:08:00.000]  این دوتا معمولا کارشون خواهد می کنه
[01:08:00.000 --> 01:08:01.000]  جفتشون خوبه؟
[01:08:01.000 --> 01:08:02.000]  جفت
[01:08:02.000 --> 01:08:04.000]  میگن حلقه و بخشی
[01:08:04.000 --> 01:08:06.000]  حلقه بهتره بخشی نسان
[01:08:06.000 --> 01:08:08.000]  بخشی خدیده میده اینکه از این کار نیست
[01:08:08.000 --> 01:08:10.000]  حلقه صافتر و بهتره چیزی
[01:08:10.000 --> 01:08:11.000]  دستشان درده
[01:08:11.000 --> 01:08:12.000]  خواهشون خواهد می کنن خودت
[01:08:22.000 --> 01:08:32.000]  موسیقی
[01:08:52.000 --> 01:09:22.000]  این اینکه این کار را برای اینجا برای اینکه این کار را برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برا
[01:09:22.000 --> 01:09:48.000]  موسیقی
[01:09:48.000 --> 01:10:00.000]  موسیقی
[01:10:00.000 --> 01:10:30.000]  مدیشه از اینجا باید بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیش
[01:10:30.000 --> 01:10:32.000]  اینجا باید برداری کنید.
[01:10:32.000 --> 01:10:34.000]  اینجا باید برداری کنید.
[01:10:34.000 --> 01:10:36.000]  اینجا باید برداری کنید.
[01:10:36.000 --> 01:10:38.000]  اینجا باید برداری کنید.
[01:10:38.000 --> 01:10:40.000]  اینجا باید برداری کنید.
[01:10:40.000 --> 01:10:42.000]  اینجا باید برداری کنید.
[01:10:42.000 --> 01:10:44.000]  اینجا باید برداری کنید.
[01:10:44.000 --> 01:10:46.000]  اینجا باید برداری کنید.
[01:10:46.000 --> 01:10:48.000]  اینجا باید برداری کنید.
[01:10:48.000 --> 01:10:50.000]  اینجا باید برداری کنید.
[01:10:50.000 --> 01:10:52.000]  اینجا باید برداری کنید.
[01:10:52.000 --> 01:11:15.000]  موسیقی
[01:11:15.000 --> 01:11:17.000]  بفهمید در روی یه فیلم
[01:11:18.600 --> 01:11:20.600]  خوب گوش بده
[01:11:20.600 --> 01:11:21.600]  دقیقا
[01:11:21.600 --> 01:11:25.100]  این فیلم رو که دکاف روز 15 قطعه توی افزار
[01:11:25.100 --> 01:11:27.100]  اینو روزی...
[01:11:27.100 --> 01:11:29.100]  بله روزی 15
[01:11:29.100 --> 01:11:31.100]  اینو روزی 2 با 1.5 سی سی
[01:11:31.100 --> 01:11:33.100]  1.5 قطعه چکم
[01:11:33.100 --> 01:11:35.100]  دقیقا دیگه نوم و تیمیم
[01:11:35.100 --> 01:11:37.100]  میشه روش نمیشه؟
[01:11:37.100 --> 01:11:39.100]  روش نمیشه 2.5 سی سی
[01:11:39.100 --> 01:11:41.100]  این ساشه ها رو باید تو آب خاطی کنی
[01:11:41.100 --> 01:11:44.100]  صبح یه دونه از اینا رو تو آب
[01:11:44.100 --> 01:11:46.100]  از می کنید توی مقدار آب
[01:11:46.100 --> 01:11:48.100]  بیدی بچه بخوره
[01:11:48.100 --> 01:11:50.100]  روزی این
[01:11:50.100 --> 01:11:52.100]  صبح ناشته یه عدد روش نوشته
[01:11:52.100 --> 01:11:54.100]  تمام
[01:11:54.100 --> 01:11:56.100]  اگه بیتر نشد چی؟
[01:11:56.100 --> 01:11:58.100]  سوریگرافی باد
[01:11:58.100 --> 01:12:00.100]  اگه شک کنی بیتر هم نوشته
[01:12:00.100 --> 01:12:02.100]  اگه با اینا خوب شد
[01:12:02.100 --> 01:12:04.100]  که خدا گوش شد
[01:12:04.100 --> 01:12:06.100]  کمتر بشه نه
[01:12:06.100 --> 01:12:08.100]  که یه مطرح خوب میشه
[01:12:08.100 --> 01:12:10.100]  ولی اگه نشد باید سنو بشه
[01:12:10.100 --> 01:12:12.100]  چند ماه تور میکشی؟
[01:12:12.100 --> 01:12:14.680]  ۵۶ ماه این ریکلافسر بچه ها در نه تا یسته
[01:12:14.680 --> 01:12:16.680]  ولی این به مرور باید کم میشه
[01:12:16.680 --> 01:12:18.680]  اگر نشه باید یه سنو کن
[01:12:18.680 --> 01:12:20.680]  منم طیبا سنو رو نمیشم دارم
[01:12:20.680 --> 01:12:21.680]  خب شما؟
[01:12:21.680 --> 01:12:22.680]  بله سلام
[01:12:39.680 --> 01:12:40.680]  خب شما کنن؟
[01:12:40.680 --> 01:12:41.680]  نه
[01:12:42.100 --> 01:13:10.100]  موسیقی
[01:13:12.100 --> 01:13:40.100]  موسیقی
[01:13:42.100 --> 01:13:44.100]  این کار را به اینجا برداشت کنید.
[01:13:44.100 --> 01:13:46.100]  این کار را به اینجا برداشت کنید.
[01:13:46.100 --> 01:13:48.100]  این کار را به اینجا برداشت کنید.
[01:13:48.100 --> 01:13:50.100]  این کار را به اینجا برداشت کنید.
[01:13:50.100 --> 01:13:52.100]  این کار را به اینجا برداشت کنید.
[01:13:52.100 --> 01:13:54.100]  این کار را به اینجا برداشت کنید.
[01:13:54.100 --> 01:13:56.100]  این کار را به اینجا برداشت کنید.
[01:13:56.100 --> 01:13:58.100]  این کار را به اینجا برداشت کنید.
[01:13:58.100 --> 01:14:00.100]  این کار را به اینجا برداشت کنید.
[01:14:00.100 --> 01:14:28.100]  موسیقی
[01:14:30.100 --> 01:15:00.000]  بخش ۱۲۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰۰�
[01:15:00.000 --> 01:15:04.000]  خب چی شده؟
[01:15:04.000 --> 01:15:10.000]  برگتون رو داده بود که...
[01:15:10.000 --> 01:15:13.000]  احساس میکنه خانم ورانی زرد شده؟
[01:15:13.000 --> 01:15:14.000]  آه
[01:15:14.000 --> 01:15:15.000]  چند روزشه؟
[01:15:15.000 --> 01:15:17.000]  سه
[01:15:17.000 --> 01:15:19.000]  چند روز؟
[01:15:19.000 --> 01:15:22.000]  از سه روز یا چه روز شده؟
[01:15:22.000 --> 01:15:23.000]  دقیقا میدونی؟
[01:15:23.000 --> 01:15:24.000]  چه روز شده؟
[01:15:24.000 --> 01:15:26.000]  چهارشنبه بده
[01:15:26.000 --> 01:15:27.000]  چهارشنبه؟
[01:15:27.000 --> 01:15:35.000]  مدرش خانداشته دوران بارگری
[01:15:35.000 --> 01:15:39.000]  این کشا اشکالی نداره
[01:15:39.000 --> 01:15:43.000]  این فردنش هم از درسته
[01:15:43.000 --> 01:15:51.000]  مدرش خونه
[01:15:51.000 --> 01:15:53.000]  بخوایید در اینجا بزنید
[01:15:53.000 --> 01:15:55.000]  بخوایید در اینجا بزنید
[01:15:55.000 --> 01:16:20.000]  موسیقی
[01:16:20.000 --> 01:16:24.240]  خب ببینید خانمی مهفقارانی کاملا زرده
[01:16:24.240 --> 01:16:28.240]  زردهش هم دیسبتا زیاده شد شکمش هم زرده اینا خب
[01:16:28.240 --> 01:16:31.240]  یا باید بستری کنید یا دستگاه ببرید خونه
[01:16:31.240 --> 01:16:32.240]  دستگاه ببرید
[01:16:32.240 --> 01:16:35.240]  آره یه سه شبانی روز بمونشیم بگید
[01:16:35.240 --> 01:16:39.240]  یه مرسی همینیست هم از دارو خانه بگید صبح و شب یه چارانسو آپر کنید
[01:16:39.240 --> 01:16:41.240]  یه سه شبانی روز هم دستگاه خونه بزنید
[01:16:41.240 --> 01:16:42.240]  آره
[01:16:50.000 --> 01:17:12.000]  موسیقی
[01:17:12.000 --> 01:17:14.000]  نه بقیه چیزش خوبه
[01:17:14.000 --> 01:17:16.000]  خدا نیست
[01:17:16.000 --> 01:17:18.000]  ما خوشیم و همون خوب بگیرم
[01:17:18.000 --> 01:17:20.000]  مرسی
[01:17:42.000 --> 01:18:10.000]  موسیقی
[01:18:12.000 --> 01:18:22.000]  موسیقی
[01:18:42.000 --> 01:19:05.000]  موسیقی
[01:19:05.000 --> 01:19:14.000]  خبر خیلی، چند جالبی که مانداد امروز مدشه شده، این است که رئیس جدید مساد از مجلس کار مساد را برکنر کرده
[01:19:14.000 --> 01:19:18.000]  یکیش رئیس رقم احتلافات مساد بوده و دیگری رئیس برشای ایران
[01:19:18.000 --> 01:19:25.000]  رئیس برشای ایران تمام تلاشش و معمولی ازش این بوده است که چگونه تحریزی میشه و اقناعاتی انجام میشه
[01:19:25.000 --> 01:19:28.000]  که به طلب حکومت گنونه این در ایران را برده
[01:19:28.000 --> 01:19:46.000]  موسیقی
[01:19:46.000 --> 01:19:52.160]  کتاب فوق ممنوعه درباره اسلام و مذاهب اسلامی
[01:19:52.160 --> 01:19:58.280]  که نویستندهش بخاطر نوشتن این سه کتاب بهش قوم ارتداد و اعدام
[01:19:58.280 --> 01:20:00.000]  چی؟
[01:20:00.000 --> 01:20:08.000]  این سه تا کتاب، چی رو؟ سه بار.
[01:20:08.000 --> 01:20:19.000]  اون دو نوع ها خوب شد، دقیقاً کن.
[01:20:19.000 --> 01:20:28.000]  چی رو؟ اون اشکال نداره.
[01:20:28.000 --> 01:20:29.000]  آره چاپ میشه
[01:20:29.000 --> 01:20:33.920]  و این ستا کتاب هم همیشه که هموز جزه کتابی مموره در ایران
[01:20:33.920 --> 01:20:36.400]  و در ایران ملازمتشان نداره
[01:20:36.400 --> 01:20:38.080]  که در اون باشه در ارام
[01:20:38.080 --> 01:20:40.420]  و هفته تا چاپ خارجه
[01:20:40.420 --> 01:20:45.020]  و حتما اسم نویسندش براتون آشناس
[01:20:45.020 --> 01:20:46.860]  سیر احمد کسفوی
[01:20:46.860 --> 01:20:50.540]  نویسنده و تاریخ نگار معروف ایرانی
[01:20:50.540 --> 01:20:55.000]  که از اندیشمندان بزرگ دوره پردیم شناخته میشده
[01:20:55.000 --> 01:21:03.120]  و این ستا کتاب یعنی شیویگری، صوفیگری و بخوایگریش باعث شد که سرش رو به باد بده
[01:21:03.120 --> 01:21:08.780]  و به خاطر نوشتن این ستا کتاب حکم ارتداد گرفت و حکم اعدام
[01:21:08.780 --> 01:21:14.920]  و البته به اعدام کشیده نشد و ترور شد متحصیل خانه
[01:21:14.920 --> 01:21:21.040]  اما این ستا کتاب عرضشمند رو برای ما خیالگاه می گذاشت
[01:21:21.040 --> 01:21:27.040]  این سه دا کتاب که هم به آلمان هست، سانسور و سانسور و اطراف بیشون ها ندارن، کیفیت فوقلاده این دارن
[01:21:27.040 --> 01:21:33.040]  اصلا از دوست‌های کلکسیونی هست، کتاب‌هایی که شما همکجایی نمی‌تونید پیلا کنید
[01:21:33.040 --> 01:21:39.040]  بخونید این کتاب‌ها رو و آگاه بشید، واقعا بخونید و آگاه بشید
[01:21:39.040 --> 01:21:47.040]  کتاب‌هایی که لازمه، هر ایرانی که خودشون رو سرمایه قطعا می‌کنه، این کتاب‌ها رو بخونید
[01:21:47.040 --> 01:21:49.040]  واقعا بخوند
[01:21:49.040 --> 01:21:51.840]  این کتاب ها هم از صورت تکجیب قابل استفاده شهرم
[01:21:51.840 --> 01:21:53.040]  گسانه فرق سجلدی
[01:21:53.040 --> 01:21:56.040]  یه تخلیف ویژه براتون در نظر گرفتید
[01:21:56.040 --> 01:22:00.040]  برای دریافت قیمت و اطلاع از این کتاب ها
[01:22:00.040 --> 01:22:02.040]  کافیه کلمه یک هست روی رو کامنت کنید
[01:22:02.040 --> 01:22:05.040]  تا اطلاعاتش براتون ارسال بشه
[01:22:05.040 --> 01:22:06.040]  سه، برم
[01:22:06.040 --> 01:22:09.040]  عزیزم، کانون گفتن
[01:22:09.040 --> 01:22:11.040]  شروع بکنم
[01:22:11.040 --> 01:22:13.040]  بیرون، بستر
[01:22:13.040 --> 01:22:14.040]  برم
[01:22:14.040 --> 01:22:16.040]  بچه، بوتو جمع کن
