================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۱۱_۲۰۰۰۰۰.wav
Language    : fa
[01:18:39.060 --> 01:18:43.460]  غذای شیرین، سکولیچه و چیزای شیرین و دوغنی هم ندید
[01:18:43.460 --> 01:18:47.460]  باید که ماز، کش، دوخ، آب، موز بهش بیشتر دیدید
[01:18:47.460 --> 01:18:49.460]  بخشید، اینو بیدید سفت کنن
[01:18:49.460 --> 01:18:51.460]  این برگا بیدید
[01:18:51.460 --> 01:18:53.460]  بیمه استید دیگه
[01:18:53.460 --> 01:18:55.460]  بیدید بیدید
[01:18:55.460 --> 01:18:57.460]  درمیزن از دارندی نمیدونید
[01:18:59.460 --> 01:19:01.460]  درمیزن از دارندی نمیدونید
[01:19:01.460 --> 01:19:03.460]  نه بیدید موشیم سفت کنن
[01:19:03.460 --> 01:19:05.460]  درمیزن از دارندی نمیدونید
[01:19:13.460 --> 01:19:19.460]  این چهار ست رو ببینم؟
[01:19:19.460 --> 01:19:23.460]  این چهار ست و این پونسد و پنجه
[01:19:23.460 --> 01:19:27.460]  این پونسد و پنجه، آره، چهار ست رو ببینم
[01:19:27.460 --> 01:19:29.460]  آره، دوست
[01:19:43.460 --> 01:19:59.460]  موسیقی
[01:20:00.000 --> 01:20:29.980]  موسیقی در مطب پزشکی
[01:20:30.000 --> 01:20:59.980]  موسیقی در موسیقی
[01:21:00.000 --> 01:21:22.000]  موسیقی
[01:21:30.000 --> 01:22:00.000]  اینکه این کشوریه که اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه اینکه این
[01:22:00.000 --> 01:22:20.000]  موسیقی
[01:22:30.000 --> 01:22:40.000]  موسیقی
[01:23:00.000 --> 01:23:20.000]  موسیقی
[01:23:20.000 --> 01:23:48.000]  موسیقی
[01:23:48.000 --> 01:24:16.000]  موسیقی
[01:24:18.000 --> 01:24:23.380]  در اینجا هیچ تصویر از زم نزدیک نموکرده باشید
[01:24:23.380 --> 01:24:25.720]  که شما سالا خارج از این از اینکه
[01:24:25.720 --> 01:24:31.620]  خیلی تناش میکنند که بیرند شما بهرگشتی که
[01:24:31.620 --> 01:24:34.860]  من بعد از موقعیتی خیلی من کار سوام دیگه
[01:24:34.860 --> 01:24:36.980]  و که دو سوام دیگه من بودم فرانسیه
[01:24:36.980 --> 01:24:38.680]  که هایی دیگه رفتن داشتن
[01:24:38.680 --> 01:24:40.840]  یه دوزه امریکایی که هم مکرم
[01:24:40.840 --> 01:24:43.780]  و من گفت که اون روزان ندارم میرم
[01:24:43.780 --> 01:24:45.400]  گفت که بمون
[01:24:45.400 --> 01:24:47.840]  ایران سویی سخته
[01:24:47.840 --> 01:24:50.280]  من جونقه ای که بهش گفتم
[01:24:50.280 --> 01:24:51.940]  قرار دارم بگم
[01:24:51.940 --> 01:24:54.680]  گفتم ببین ایران سخته
[01:24:54.680 --> 01:24:56.840]  منتقل اینجا پیمانیه
[01:24:56.840 --> 01:25:00.000]  من سختی رو بگم
[01:25:00.000 --> 01:25:29.980]  بیمار، گفتگو بین دکتر و بیمار در مطب پزشکی، داروها، آزمایش و نسخه.
[01:25:30.000 --> 01:26:00.000]  در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا، در اینجا
[01:26:00.000 --> 01:26:08.720]  در فرمان شما نتا
[01:26:08.720 --> 01:26:17.040]  از دردجور یه زمانه نداری
[01:26:17.040 --> 01:26:29.520]  که فرمان مرزی استفاده
[01:26:29.520 --> 01:26:39.520]  موسیقی
[01:26:59.520 --> 01:27:02.460]  بچه ها دشمن های ما
[01:27:02.460 --> 01:27:05.080]  همه همون که دونیم کی هستن
[01:27:29.520 --> 01:27:54.520]  موسیقی
[01:27:59.520 --> 01:28:29.500]  موسیقی در موسیقی
[01:28:29.520 --> 01:28:59.500]  موسیقی در موسیقی دیگر
[01:28:59.520 --> 01:29:17.520]  موسیقی
[01:29:47.520 --> 01:29:49.520]  مرسی مرسی
[01:29:49.520 --> 01:29:51.520]  بر یه تونم بیزن بیدید
[01:29:51.520 --> 01:29:53.520]  باید دیگه خواهش نیست
[01:29:53.520 --> 01:29:55.520]  چی شده باید جون؟
[01:29:55.520 --> 01:29:57.520]  زبین داشته بیدیم
[01:29:57.520 --> 01:29:59.520]  دستو آبور بردیدیم؟
[01:29:59.520 --> 01:30:01.520]  بله خانواده
[01:30:00.000 --> 01:30:30.000]  از اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا ب
[01:30:30.000 --> 01:30:32.500]  بدنشون هم کاملا سفیده
[01:30:32.500 --> 01:30:37.500]  صورت اینجا خوب، اینجا شاید یکم سرکششون پاشه ادادید
[01:30:37.500 --> 01:30:39.500]  اونم از پیم میره
[01:30:39.500 --> 01:30:43.000]  بله یک ساعت اینا ما چیز هم
[01:30:43.000 --> 01:30:48.000]  این چشمنشو بگذاشته ببینیم در آباده نداریم
[01:30:48.000 --> 01:30:51.000]  بشکن نداری، خطر نداری، نگرم نباشی
[01:30:51.000 --> 01:30:53.000]  بله، درده هم نشید
[01:30:53.000 --> 01:30:59.000]  شرط اهورانینی یا این که بیشترهای دیگر زور میگنه، گریه میکنه
[01:30:59.000 --> 01:31:01.000]  اینجوری میشه
[01:31:01.000 --> 01:31:03.000]  آره زور میزنید
[01:31:03.000 --> 01:31:05.000]  نخ بینا داره
[01:31:05.000 --> 01:31:07.000]  کل گریب بشونید از اینها
[01:31:09.000 --> 01:31:11.000]  خوب
[01:31:11.000 --> 01:31:13.000]  با داره شبوبات و
[01:31:13.000 --> 01:31:15.000]  نخ بینا داره
[01:31:15.000 --> 01:31:17.000]  خوب بلینجای بودیی بش دست میده
[01:31:21.000 --> 01:31:23.000]  اینو روزی دو بار
[01:31:23.000 --> 01:31:25.000]  میتونیم بش بدید
[01:31:25.000 --> 01:31:27.000]  من نسخه نیم کنم
[01:31:27.000 --> 01:31:37.000]  بره نفت و دلدشی نوره
[01:31:37.000 --> 01:31:39.000]  زردش خوبه دیگه
[01:31:39.000 --> 01:31:41.000]  نافش مشکل نمیدونه؟
[01:31:41.000 --> 01:31:43.000]  نه نافش خوبه
[01:31:43.000 --> 01:31:45.000]  بس خیلی میخواه آقایی
[01:31:45.000 --> 01:31:47.000]  این همینجوری هست دیگه
[01:31:47.000 --> 01:31:49.000]  میخواه
[01:31:49.000 --> 01:31:51.000]  اکثرا ۱۸۸ ساعت در روش خواهد
[01:31:51.000 --> 01:31:53.000]  بزرگ بیدار میدونه میخواهد
[01:31:53.000 --> 01:31:55.000]  خب نه آن خوابشون تا
[01:31:55.000 --> 01:31:57.000]  اوشون تا چهر روزگیر و هم بیخته هست
[01:31:59.000 --> 01:32:01.000]  تا چهر روزگیر و هم بیخته هست
[01:32:03.000 --> 01:32:05.000]  بعد اکثرا خواب هست
[01:32:05.000 --> 01:32:07.000]  مشکلی الان نداره
[01:32:07.000 --> 01:32:09.000]  بعد مثلا یه دو ساعت دیگه
[01:32:09.000 --> 01:32:11.000]  اینقدر دیقرار بشه گریه کنی که عفاسی بشه
[01:32:15.000 --> 01:32:17.000]  اینم بدیم به منشی
[01:32:21.000 --> 01:32:23.000]  در باز باشه
[01:32:23.000 --> 01:32:26.000]  اگر می‌کنید به تهوروخانو بینیم، پیماتی شننده
[01:32:38.000 --> 01:32:40.000]  نه، خواهید کنیم با سو
[01:32:40.000 --> 01:33:00.000]  موسیقی
[01:33:10.000 --> 01:33:32.000]  موسیقی
[01:33:40.000 --> 01:33:43.060]  این میدار پرخونی داره وگرنه مثلا چیزی دیگی نداره
[01:33:43.060 --> 01:33:47.900]  اونقدر هم مثلا نبود که فکر کنم هر هفته مریض بشه درسته؟
[01:33:47.900 --> 01:33:50.640]  حالا الان مثلا هفته بشه مریض بشه باز دوباره مریض بشه
[01:33:50.640 --> 01:33:53.520]  نه الان این هم کلیه بیشتر
[01:33:53.520 --> 01:33:55.520]  حالا مثلا دوباره پشتر هم شده
[01:33:55.520 --> 01:33:58.320]  مبنانی میشه بودش باید نه خیلی خطرناک بشه
[01:33:58.320 --> 01:34:02.480]  مثلا نسبت به قبلش میگم خیلی بیشتر هم خوردهش هم بیشتر شده
[01:34:02.480 --> 01:34:03.520]  باز مراقب
[01:34:03.520 --> 01:34:09.520]  ببینید این ها الان سینه شیمده خورخونی داره یه شروط کتو تیفن بهش بدید
[01:34:09.520 --> 01:34:11.520]  کتو تیفن
[01:34:11.520 --> 01:34:17.520]  خوب بعد یه قرص هیروکاست هسته سینه شقدره؟
[01:34:17.520 --> 01:34:19.520]  هر سالش
[01:34:19.520 --> 01:34:26.520]  ده بیس عدد هر روزی نصف قرص خوب یک دومه قرص
[01:34:26.520 --> 01:34:29.520]  این هم هر روز یک پیمانه
[01:34:29.520 --> 01:34:31.520]  این رو هم رحمتی داره
[01:34:31.520 --> 01:34:33.520]  این رو هم رحمتی داره
[01:34:33.520 --> 01:34:35.520]  این رو هم خساسیت هم هست
[01:34:35.520 --> 01:34:37.520]  هوای سردی، سگال، عطر، اتکلون دور برش داره
[01:34:37.520 --> 01:34:39.520]  هوای سردی، سگال، اتکلون دور برش داره
[01:34:39.520 --> 01:34:41.520]  میدونی زمستان ها مثلا صرفه میگرفت تو خواب
[01:34:41.520 --> 01:34:43.520]  میدونی زمستان ها مثلا صرفه میگرفت تو خواب
[01:34:43.520 --> 01:34:45.520]  من باید کنجره رو باز میکردم، هوایی میومد
[01:34:45.520 --> 01:34:47.520]  من باید کنجره رو باز میکردم، هوایی میومد
[01:34:47.520 --> 01:34:53.520]  از هم گل گیا، عق، اتکلون، این ها دربارش نباشه
[01:34:53.520 --> 01:34:55.520]  از اسفند خیلی شوه را دوست داریم
[01:34:55.520 --> 01:34:57.520]  خب اسفند اگه بیاید عذیب می کنید نکنید
[01:34:57.520 --> 01:34:59.520]  این بگوشت از منو بود
[01:35:00.000 --> 01:35:02.000]  هر چی ممکنه، براتونی ورا چی نمیشه؟
[01:35:02.000 --> 01:35:04.000]  همه حساسیتش بیمار.
[01:35:04.000 --> 01:35:06.000]  باشید، ممنونم. باز لازم دوباره بیارم.
[01:35:06.000 --> 01:35:08.000]  این ضرورتی نداره نه.
[01:35:08.000 --> 01:35:10.000]  ممنونم، براتونی.
[01:35:10.000 --> 01:35:12.000]  درم بیتن هم دارن؟ سلام.
[01:35:30.000 --> 01:35:59.000]  موسیقی
[01:35:59.000 --> 01:36:02.240]  سلام. در این بررسی تعمیلی خیلی بشمندید.
[01:36:02.240 --> 01:36:06.380]  کمتر کسی اینو میدونه. اما یه راضی هست که همه شکلتای اینترنت ازت پیان کنند.
[01:36:06.380 --> 01:36:08.380]  دلیلش هم واضح است. میخوان از اینترنته کن.
[01:36:08.380 --> 01:36:12.980]  دو داقه باشون که کسی میتونه تمای زمین این بره به خواهی کنه.
[01:36:12.980 --> 01:36:23.280]  دلیل اینکه نمیکنند بخواهد فهم از تعمیل این بره شما موجوده و داقه این رو بشونه بره بکنند.
[01:36:23.280 --> 01:36:51.280]  موسیقی
[01:36:53.280 --> 01:37:21.280]  موسیقی
[01:37:21.280 --> 01:37:49.280]  موسیقی
[01:37:51.280 --> 01:38:11.280]  موسیقی
[01:38:21.280 --> 01:38:31.280]  موسیقی
[01:38:51.280 --> 01:39:20.280]  موسیقی
[01:39:21.280 --> 01:39:37.280]  موسیقی
[01:39:51.280 --> 01:39:59.280]  موسیقی
[01:40:00.000 --> 01:40:02.000]  مدیشه از اینجا باید بردارید.
[01:40:30.000 --> 01:40:32.000]  همینگه ماشین چی نوزدید؟
[01:41:00.000 --> 01:41:18.000]  موسیقی
[01:41:18.000 --> 01:41:20.000]  برد نیست. اوکی.
[01:41:20.000 --> 01:41:21.240]  برد نیست. اوکی.
[01:41:21.240 --> 01:41:23.880]  اگه بتونید ما مایو ها رو درست جمع کنید
[01:41:23.880 --> 01:41:25.880]  کارت دیگه در اینجا باشید.
[01:41:25.880 --> 01:41:29.160]  کارت دیگه هست و این روزه این تاستیل کجاست؟
[01:41:29.160 --> 01:41:31.160]  این روزه این تاستیل.
[01:41:41.160 --> 01:41:42.160]  سرودی کاره.
[01:41:42.160 --> 01:41:45.160]  اینجا چند سفاره افته به؟
[01:41:45.160 --> 01:41:46.160]  نه. اون نیست.
[01:41:46.160 --> 01:41:47.160]  اون نیست.
[01:41:47.160 --> 01:41:49.160]  رامرمایتون
[01:41:53.160 --> 01:41:55.160]  دو تا راننده رو که ندارم
[01:41:57.160 --> 01:41:59.160]  این ماشین بگه دوره هست
[01:41:59.160 --> 01:42:01.160]  نه این اوتوبوس دوتاورگ هست
[01:42:01.160 --> 01:42:03.160]  نه نه
[01:42:03.160 --> 01:42:05.160]  تبایی ماده ایران هست
[01:42:05.160 --> 01:42:07.160]  نمیدونم
[01:42:07.160 --> 01:42:09.160]  ماده ای ریزگیری بیستند که بگم
[01:42:09.160 --> 01:42:11.160]  ایران داشتون پیدا کنند
[01:42:11.160 --> 01:42:13.160]  من اینو نمیگم
[01:42:13.160 --> 01:42:15.160]  بچه هایی که دارن ویدیو رو میبینند
[01:42:15.160 --> 01:42:17.160]  باید شما بیاد با همه تا چند درست کنید
[01:42:17.160 --> 01:42:18.160]  امممم
[01:42:18.160 --> 01:42:19.160]  کنید
[01:42:19.160 --> 01:42:44.160]  موسیقی
[01:42:44.160 --> 01:42:46.160]  بسم الله الرحمن الرحیم
[01:42:46.160 --> 01:42:48.160]  این روز ها سوال موجه که
[01:42:48.160 --> 01:42:50.160]  آیا مزاکرات ایران امریکا
[01:42:50.160 --> 01:42:53.160]  همون جبه پایان جنگ خواهد شده نداره؟
[01:42:53.160 --> 01:42:55.160]  به طور قادر...
[01:42:55.160 --> 01:42:59.160]  میخوانی بفرد که این پنج رو پیج رو بچکره کنه؟
[01:43:01.160 --> 01:43:03.160]  میخوانی بفرد؟
[01:43:03.160 --> 01:43:06.160]  من پدرم چهار ماه اکیش باز کردم
[01:43:06.160 --> 01:43:08.160]  و قبل از پیزت
[01:43:08.160 --> 01:43:11.160]  خیلی اصرار داشتم به ما که یه انالی هست
[01:43:11.160 --> 01:43:13.160]  اسمه انال میدانه
[01:43:13.160 --> 01:43:17.800]  پنج کاری که فقط آدم های ساده رو هنجام میدن
[01:43:17.800 --> 01:43:22.440]  ماکی آیلی میگفت بیشتر من رو به روحتی قابل فرمید و کنترول هستم
[01:43:22.440 --> 01:43:25.840]  من در اینش دقیقا همون پنج رفتم هستم
[01:43:25.840 --> 01:43:29.900]  اول، هر چیزی را که به زمینشان میرسن به زمان میامن
[01:43:29.900 --> 01:43:33.560]  نمیتوانم روازدار باشم دهانشان رو بسته بگهتن
[01:43:33.560 --> 01:43:35.740]  ماکی آیلی گوشتی آمیداد
[01:43:35.740 --> 01:43:40.640]  هر چه بیشتر حرف بزنید سلاقایی بیشتر به دست دشمنان نداریم
[01:43:40.640 --> 01:43:44.100]  دوخون به همه اعتماد می کنند
[01:43:44.100 --> 01:43:46.160]  به هر کسی که اطرافشان است
[01:43:46.160 --> 01:43:48.440]  چرا اعتماد دارند؟
[01:43:48.440 --> 01:43:49.600]  ماکیابلی می گفت
[01:44:10.640 --> 01:44:38.640]  موسیقی
[01:44:40.640 --> 01:44:59.640]  موسیقی
[01:45:00.000 --> 01:45:29.980]  موسیقی در مطب پزشکی
[01:45:30.000 --> 01:45:59.980]  موسیقی در موسیقی دیگر
[01:46:00.000 --> 01:46:29.980]  موسیقی در موسیقی دیگر
[01:46:30.000 --> 01:46:46.000]  موسیقی
[01:46:46.000 --> 01:46:52.000]  موسیقی
[01:47:16.000 --> 01:47:45.980]  موسیقی در موسیقی دیگر
[01:47:46.000 --> 01:48:15.980]  موسیقی در موسیقی دیگر
[01:48:16.000 --> 01:48:31.000]  موسیقی
[01:48:46.000 --> 01:49:12.000]  موسیقی
[01:49:12.000 --> 01:49:38.000]  موسیقی
[01:49:38.000 --> 01:49:41.000]  حالا، حالا سلام جنوه یه دید؟
[01:49:41.000 --> 01:49:46.000]  حالا سلام، خسته نباشید، خوب هستید، با زحمتهای ما
[01:49:46.000 --> 01:49:54.000]  از خواهیم کنم، آقاییدک جان دیروز با حسام یه جلسه داشته داشته، خواستم بینم نتیجه خواستی گرفتید
[01:50:00.000 --> 01:50:30.000]  امیدوارم که این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را با این کار را
[01:50:30.000 --> 01:50:56.000]  موسیقی
[01:50:56.000 --> 01:50:58.000]  برسید
[01:51:18.000 --> 01:51:20.000]  برسید
[01:51:23.000 --> 01:51:25.000]  برسید
[01:51:26.000 --> 01:51:54.000]  موسیقی
[01:51:56.000 --> 01:52:18.000]  موسیقی
[01:52:18.000 --> 01:52:20.000]  درست
[01:52:45.420 --> 01:52:47.420]  به
[01:52:48.000 --> 01:52:54.000]  موسیقی
[01:53:18.000 --> 01:53:20.000]  برگ
[01:53:20.000 --> 01:53:22.000]  برگ
[01:53:22.000 --> 01:53:24.000]  برگ
[01:53:24.000 --> 01:53:26.000]  برگ
[01:53:26.000 --> 01:53:28.000]  برگ
[01:53:28.000 --> 01:53:30.000]  برگ
[01:53:30.000 --> 01:53:32.000]  برگ
[01:53:32.000 --> 01:53:34.000]  برگ
[01:53:34.000 --> 01:53:36.000]  برگ
[01:53:36.000 --> 01:53:38.000]  برگ
[01:53:38.000 --> 01:53:40.000]  برگ
[01:53:40.000 --> 01:53:42.000]  برگ
[01:53:42.000 --> 01:53:44.000]  برگ
[01:53:44.000 --> 01:53:46.000]  برگ
[01:53:46.000 --> 01:53:56.000]  موسیقی
[01:54:16.000 --> 01:54:41.000]  موسیقی
[01:54:41.000 --> 01:54:43.000]  باید
[01:55:00.000 --> 01:55:02.000]  باید بردارید.
[01:55:02.000 --> 01:55:04.000]  باید بردارید.
[01:55:04.000 --> 01:55:06.000]  باید بردارید.
[01:55:06.000 --> 01:55:08.000]  باید بردارید.
[01:55:08.000 --> 01:55:10.000]  باید بردارید.
[01:55:10.000 --> 01:55:12.000]  بردارید.
[01:55:12.000 --> 01:55:14.000]  باید بردارید.
[01:55:14.000 --> 01:55:16.000]  باید بردارید.
[01:55:16.000 --> 01:55:18.000]  باید بردارید.
[01:55:18.000 --> 01:55:20.000]  باید بردارید.
[01:55:20.000 --> 01:55:22.000]  باید بردارید.
[01:55:22.000 --> 01:55:24.000]  باید بردارید.
[01:55:24.000 --> 01:55:26.000]  باید بردارید.
[01:55:26.000 --> 01:55:28.000]  باید بردارید.
[01:55:28.000 --> 01:55:39.000]  موسیقی
[01:55:39.000 --> 01:55:40.200]  یه برنامه بیریز
[01:55:40.200 --> 01:55:57.000]  موسیقی
[01:55:58.000 --> 01:56:04.000]  دست شما درد نکنه برای برای زحمت شمایی
[01:56:04.000 --> 01:56:09.000]  ارزم بزرگ فرماتون که ایشون اگر یک مطلب مثلاً
[01:56:09.000 --> 01:56:14.000]  یه سه ماهی وقت به تو تحصیلش بگذاریم چجوری؟ مثلاً یه ترمو نره
[01:56:14.000 --> 01:56:16.000]  این آیا؟
[01:56:21.000 --> 01:56:23.000]  دقیقاً، درسته
[01:56:28.000 --> 01:56:48.000]  موسیقی
[01:56:48.000 --> 01:56:55.000]  خود اون کشور مجالستان هم یک کشور دبرس و افسرده هستن
[01:56:55.000 --> 01:56:57.000]  آدم ها درونگرا هستن
[01:56:57.000 --> 01:57:06.000]  بلی درقایین شخصیت برونگرایی بود که این سیستم تو اون کشور نتونست باید خودشو مچ کنه
[01:57:06.000 --> 01:57:27.000]  خب بعدیش همینگی این آخره تصدیقشه، یعنی خب کلی امتحان داره، درست بود اومده، در واقع یه تر دانشگاه داره به اطلاع به یه پایاننامه
[01:57:27.000 --> 01:57:31.680]  این مسئله رو جمع میخوند. حالا من خودم بهش پیشنار دارم شما تمام کنید
[01:57:31.680 --> 01:57:37.480]  بیا امتیازی به ما بده. مثلا یک مامانه یک مبرق کلو خوبی ما بده
[01:57:37.480 --> 01:57:42.600]  شما هر کاری هم کلو خوبی انجام بده. برای درست رو که تمام کنید
[01:57:42.600 --> 01:57:47.160]  مدرسه کنید و به ما بده. ما این امتیازی بگیریم دروخانه بزنیم
[01:57:47.160 --> 01:57:52.400]  مثلا مادرشی ما. ما مایی مثلا یک عدد فیلس مثلا یک دیویز کنمانی
[01:57:52.400 --> 01:58:00.400]  اگر با دارو سازی کار نداشته باشید، اینو ببند و به دنبال اعلاقش حیث بگذارید.
[01:58:00.400 --> 01:58:09.400]  اینو تا اینجا رسونده این همه هست، اینو بکار خوب که در واقع بخواد اینو به هم بزنه.
[01:58:09.400 --> 01:58:12.400]  حالا شما خودتون با این نظر بگید.
[01:58:22.400 --> 01:58:24.400]  باید
[01:58:28.400 --> 01:58:30.400]  باید
[01:58:30.400 --> 01:58:32.400]  باید
[01:58:32.400 --> 01:58:34.400]  باید
[01:58:34.400 --> 01:58:36.400]  باید
[01:58:36.400 --> 01:58:38.400]  باید
[01:58:42.400 --> 01:58:44.400]  درسته
[01:58:44.400 --> 01:58:46.400]  درسته
[01:58:52.400 --> 01:59:22.400]  از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه ا
[01:59:22.400 --> 01:59:28.400]  از در سازش بریم، از چه منظری ما باید برخورد کنیم
[01:59:28.400 --> 01:59:30.400]  مثلا شما هم پیشنات بکنیم
[01:59:35.400 --> 01:59:36.400]  برم
[01:59:37.400 --> 01:59:38.400]  برم
[01:59:39.400 --> 01:59:40.400]  درسته
[01:59:42.400 --> 01:59:43.400]  برم، برم
[01:59:47.400 --> 01:59:48.400]  برم
[01:59:52.400 --> 01:59:59.400]  موسیقی
[02:00:00.000 --> 02:00:30.000]  مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد، مرد
[02:00:30.000 --> 02:00:32.000]  مدت زمانی
[02:00:32.000 --> 02:00:34.000]  مدت زمانی
[02:00:34.000 --> 02:00:36.000]  مدت زمانی
[02:00:36.000 --> 02:00:38.000]  مدت زمانی
[02:00:38.000 --> 02:00:40.000]  مدت زمانی
[02:00:40.000 --> 02:00:42.000]  مدت زمانی
[02:00:42.000 --> 02:00:44.000]  مدت زمانی
[02:00:44.000 --> 02:00:46.000]  مدت زمانی
[02:00:46.000 --> 02:00:48.000]  مدت زمانی
[02:00:48.000 --> 02:00:50.000]  مدت زمانی
[02:00:50.000 --> 02:00:52.000]  مدت زمانی
[02:00:52.000 --> 02:00:54.000]  مدت زمانی
[02:00:54.000 --> 02:00:56.000]  مدت زمانی
[02:00:56.000 --> 02:00:58.000]  مدت زمانی
[02:00:58.000 --> 02:01:26.000]  موسیقی
[02:01:26.000 --> 02:01:28.000]  بله
[02:01:34.000 --> 02:01:38.000]  بله، بله این حس خودتون
[02:01:38.000 --> 02:01:40.000]  حس خودتون
[02:01:46.000 --> 02:01:48.000]  بله
[02:01:56.000 --> 02:01:58.000]  سرکردید
[02:01:58.000 --> 02:02:00.000]  من
[02:02:00.000 --> 02:02:02.000]  من
[02:02:02.000 --> 02:02:04.000]  من
[02:02:04.000 --> 02:02:06.000]  من
[02:02:06.000 --> 02:02:08.000]  من
[02:02:08.000 --> 02:02:10.000]  من
[02:02:10.000 --> 02:02:12.000]  من
[02:02:12.000 --> 02:02:14.000]  من
[02:02:14.000 --> 02:02:16.000]  من
[02:02:16.000 --> 02:02:18.000]  من
[02:02:18.000 --> 02:02:20.000]  دوست داریم
[02:02:20.000 --> 02:02:22.000]  دقیقا
[02:02:22.000 --> 02:02:24.000]  باشه کشور
[02:02:24.000 --> 02:02:43.500]  کاملاً محرکتون رو بیپذیرند، چیزی هم ندارند، چون میبینم که به فرمت ایشون میخوره این حرفا، این صحبتهایی که شما کردن، نرس کردن، چون با اون شخصیتش در این قالب کاملاً حلاجی شده است، منطقه است
[02:02:43.500 --> 02:02:50.000]  چشمان فهم فرمان شما، نظر ما همینه، من و خانم هم نظر من که اصلا صحبت نکنید
[02:02:50.000 --> 02:02:57.000]  چندین بار من ارزش های شخصیتی خودش رو هایلیت کردم، به شخص صحبت کردم
[02:02:57.000 --> 02:03:02.000]  از این برد خوشتر می کنم، از این برد هیچ امدام غلط نمی کنیم
[02:03:02.000 --> 02:03:07.000]  الان گفتیم برای شما تا موقعی رفتن وقت دارید، پیش این فکرات رو دارید
[02:03:07.000 --> 02:03:10.000]  هر تصمیم گرفتی ما قبوله
[02:03:10.000 --> 02:03:13.000]  این خوده که ما نمیتونیم بخواهد کنیم
[02:03:13.000 --> 02:03:16.000]  خب هر تصمیم خوده گرفتی ما
[02:03:16.000 --> 02:03:18.000]  اول شخصیت خودش برای ما مهمه داریم
[02:03:18.000 --> 02:03:20.000]  ما تحقیق کردیم
[02:03:20.000 --> 02:03:24.000]  اینی که از این موضوع شرمت کنیم
[02:03:24.000 --> 02:03:29.000]  آیا یک مرد اومد و گفت کلن قطعی کنم
[02:03:29.000 --> 02:03:32.000]  این بهتره یا اینکه ما بگیریم یک ترمو قطع کن
[02:03:32.000 --> 02:03:36.000]  اگر بعد سه ماه دیگه بازم روی این چیز موصل شدی
[02:03:36.000 --> 02:03:46.140]  این کلن آفرون، این بیتر نیست؟ یه بیتر زمان بگیم بهش شاید از این فضا در بیاد، اربیتال های ذهنی شینا
[02:03:48.720 --> 02:03:50.880]  آقایی در جان بردید
[02:03:53.880 --> 02:03:54.720]  خواهش می کنید
[02:04:06.000 --> 02:04:08.000]  مرد از اینجا باید بردارید.
[02:04:08.000 --> 02:04:10.000]  اینجا باید بردارید.
[02:04:10.000 --> 02:04:12.000]  اینجا باید بردارید.
[02:04:12.000 --> 02:04:14.000]  اینجا باید بردارید.
[02:04:14.000 --> 02:04:16.000]  اینجا باید بردارید.
[02:04:16.000 --> 02:04:18.000]  اینجا باید بردارید.
[02:04:18.000 --> 02:04:20.000]  اینجا باید بردارید.
[02:04:20.000 --> 02:04:22.000]  اینجا باید بردارید.
[02:04:22.000 --> 02:04:24.000]  اینجا باید بردارید.
[02:04:24.000 --> 02:04:26.000]  اینجا باید بردارید.
